mmsi,vessel_name,vessel_type,lat,lon,speed_knots,in_anchorage,is_delayed,snapshot_time,date,month,day_of_week,week_of_year,year,vessel_type_safe,terminal,origin_port,teu_load,utilization_rate,dwell_time_days,is_crisis_period,rolling_avg_turnaround,is_peak_season,is_weekend,vessel_type_enc,terminal_enc,origin_enc,predicted_turnaround,congestion_level
367513170,LASSEN              ,Feeder Container,33.74348,-118.19976,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,2,7,102.3,High
215183000,CMA CGM NEW JERSEY,Feeder Container,33.7247,-118.22265,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.3,High
366998840,MILLENIUM MAVERICK,Feeder Container,33.7546,-118.27362,0.4,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,3,9,102.3,High
367308610,SARAH C.            ,Feeder Container,33.75323,-118.22378,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.3,High
338899000,COMMITMENT          ,Feeder Container,33.73534,-118.15348,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,China Shipping,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,1,0,101.9,High
368024740,LB PILOT BOAT  ORION,Feeder Container,33.72976,-118.18173,17.9,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,2,4,102.5,High
538006178,SEAWAYS WATCH HILL  ,Feeder Container,33.75622,-118.27398,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,102.4,High
368165030,V.A. SAN PEDRO      ,Feeder Container,33.72342,-118.28052,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,APM Terminals,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,0,2,102.3,High
366994250,MASCO ENDEAVOR      ,Feeder Container,33.73191,-118.26425,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,3,4,102.5,High
367004260,CABRILLO            ,Feeder Container,33.76761,-118.21689,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,4,8,102.3,High
368000890,ELIZABETH C,Feeder Container,33.74499,-118.22445,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
367199310,CATALINA JET        ,Feeder Container,33.75934,-118.1977,7.4,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,2,4,102.5,High
366943940,SUPER EXPRESS       ,Feeder Container,33.74877,-118.27393,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.3,High
338921000,CG GEORGE COBB,Feeder Container,33.72836,-118.27043,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,102.4,High
366760650,LEADER              ,Feeder Container,33.74023,-118.27796,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,3,1,102.3,High
368171390,BROOKS M HAMILTON   ,Feeder Container,33.73079,-118.26217,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,3,1,102.3,High
366926740,TIM QUIGG,Feeder Container,33.76373,-118.25673,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,101.9,High
368680000,PRESIDENT REAGAN,Large Container,33.73442,-118.24875,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Large Container,TraPac,Ningbo,10800.0,0.9,2.0,0,95.0,1,1,1,3,4,102.7,High
367569830,BARBARA J MULHOLLAND,Feeder Container,33.75577,-118.27563,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,3,9,102.3,High
367507960,DB SALTA VERDE      ,Feeder Container,33.75379,-118.2239,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
367550000,SHANNON             ,Feeder Container,33.74578,-118.22477,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.3,High
255805927,NORDDOLPHIN,Feeder Container,33.68407,-118.12419,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,China Shipping,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,1,2,102.3,High
367625810,DELTA AUDREY        ,Feeder Container,33.73101,-118.1963,6.7,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,2,8,102.3,High
367034960,PONO                ,Feeder Container,33.76744,-118.21697,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,4,4,102.5,High
369008000,ELIZABETH ANNE      ,Feeder Container,33.73299,-118.27136,5.6,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.3,High
367017440,PIPER INNESS        ,Feeder Container,33.77086,-118.21169,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,4,9,102.3,High
367748970,BECKY T             ,Feeder Container,33.74306,-118.19639,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,2,8,102.3,High
366870730,PUP                 ,Feeder Container,33.7445,-118.23748,2.5,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,102.3,High
338256000,BLAIR C   ,Feeder Container,33.73684,-118.22582,0.8,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,4,6,102.4,High
366892000,JAMIE ANN           ,Feeder Container,33.72175,-118.18252,11.6,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,2,0,101.9,High
367113620,SPIRIT ,Feeder Container,33.76048,-118.1921,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,2,6,102.4,High
368351350,MARMAC 304          ,Feeder Container,33.74487,-118.22442,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.3,High
367133160,TECUMSEH            ,Feeder Container,33.73581,-118.21873,10.6,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
367175860,INDEPENDENCE,Feeder Container,33.72882,-118.27508,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,101.9,High
352004278,SEASPAN GARIBALDI   ,Feeder Container,33.73506,-118.14354,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,China Shipping,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,1,3,102.3,High
566673000,EVER LAUREL         ,Feeder Container,33.74343,-118.27327,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,102.4,High
368088820,MORTY,Feeder Container,33.74314,-118.19631,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,2,9,102.3,High
367672140,MAURETANIA          ,Feeder Container,33.72351,-118.28044,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,APM Terminals,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,0,0,101.9,High
219031114,CANADIAN BULKER     ,Feeder Container,33.74963,-118.20883,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,102.3,High
367192940,AVALON EXPRESS      ,Feeder Container,33.74833,-118.27414,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,102.4,High
367422010,VALKYRIE ,Feeder Container,33.73418,-118.27354,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
367424810,CUB                 ,Feeder Container,33.75278,-118.22081,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,4,8,102.3,High
368165820,V.A.POINT FERMIN    ,Feeder Container,33.7235,-118.28052,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,APM Terminals,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,0,7,102.3,High
368418560,WENDY JO            ,Feeder Container,33.77112,-118.21304,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,4,2,102.3,High
636092799,CISNES              ,Feeder Container,33.73233,-118.24758,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.3,High
303200000, COLLETTE C,Feeder Container,33.74445,-118.22416,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.3,High
367698890,LBFD FB20           ,Feeder Container,33.77049,-118.21,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
367683830,RUBY J              ,Feeder Container,33.72384,-118.21419,13.4,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,101.9,High
368159190,LB PILOT POLARIS 3  ,Feeder Container,33.74731,-118.21566,0.1,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,4,3,102.3,High
636026213,NAVIOS CYAN         ,Feeder Container,33.75467,-118.26296,0.0,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
367104080,PETER MAC           ,Feeder Container,33.736,-118.1749,1.9,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,2,2,102.3,High
368010330,LILLIAN FOSS        ,Feeder Container,33.72904,-118.17578,5.2,False,False,2026-09-12 16:56:09.533683+00:00,2026-09-12,9,5,37,2026,Feeder Container,Everport,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,2,4,102.5,High
369008000,ELIZABETH ANNE      ,Feeder Container,33.76984,-118.25069,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,3,9,102.3,High
366979370,EDITH FOSS          ,Feeder Container,33.77056,-118.21256,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,4,2,102.4,High
369209000,KAIMANA HILA        ,Feeder Container,33.7696,-118.21733,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,4,3,102.4,High
367330510,PATRICIA ANN,Feeder Container,33.72893,-118.27544,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,3,2,102.4,High
303200000, COLLETTE C,Feeder Container,33.74445,-118.22449,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
338366226,V.A.POINT VICENTE   ,Feeder Container,33.72337,-118.28068,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,APM Terminals,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,0,5,102.4,High
371244000,MAHO CORAL          ,Feeder Container,33.71298,-118.16894,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Everport,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,2,2,102.4,High
368024740,LB PILOT BOAT  ORION,Feeder Container,33.74723,-118.21566,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
368351350,MARMAC 304          ,Feeder Container,33.74584,-118.2242,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,4,9,102.3,High
368088820,MORTY               ,Feeder Container,33.74294,-118.1942,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Everport,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,2,9,102.3,High
366892000,JAMIE ANN           ,Feeder Container,33.77079,-118.21221,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.4,High
636092869,HANSA EUROPE        ,Feeder Container,33.73668,-118.18882,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Everport,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,2,4,102.5,High
366760650,LEADER              ,Feeder Container,33.73599,-118.20469,7.5,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,4,8,102.3,High
367533290,MARIE CHERAMIE,Feeder Container,33.73199,-118.27172,4.9,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,101.9,High
367110260,CATALINA DUCHESS    ,Feeder Container,33.75896,-118.21814,6.8,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,102.4,High
356899000,SILVER LINDA        ,Feeder Container,33.70401,-118.1552,0.4,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,China Shipping,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,1,1,102.4,High
566705000,APL DUBLIN,Feeder Container,33.73322,-118.25292,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,3,4,102.5,High
366870730,PUP                 ,Feeder Container,33.75286,-118.22085,0.1,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,4,4,102.5,High
366892180,J.M. HIDALGO        ,Feeder Container,33.71443,-118.24392,9.6,True,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
367104040,KNOX T              ,Feeder Container,33.73503,-118.27059,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
368165820,V.A.POINT FERMIN    ,Feeder Container,33.72347,-118.28054,0.1,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,APM Terminals,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,0,3,102.4,High
367401030,DELTA BILLIE        ,Feeder Container,33.73506,-118.20313,7.6,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.4,High
367625810,DELTA AUDREY        ,Feeder Container,33.75884,-118.21714,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
368375410,METS-3              ,Feeder Container,33.76344,-118.26031,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.4,High
367672140,MAURETANIA          ,Feeder Container,33.72352,-118.28044,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,APM Terminals,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,0,6,102.4,High
368171260,MADELINE B HAMILTON ,Feeder Container,33.73128,-118.22302,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,4,3,102.4,High
367421990,H R MORRIS          ,Feeder Container,33.75299,-118.22071,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,102.4,High
338926430,CGC ROBERT WARD,Feeder Container,33.70206,-118.2442,14.6,True,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,101.9,High
368000890,ELIZABETH C         ,Feeder Container,33.75327,-118.22389,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,102.4,High
636092799,CISNES              ,Feeder Container,33.73239,-118.24755,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,102.4,High
367006770,ROBYN J             ,Feeder Container,33.72938,-118.27555,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,102.4,High
367550000,SHANNON             ,Feeder Container,33.74543,-118.2249,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
538070708,CIELO MARE          ,Feeder Container,33.72415,-118.27971,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
367044560,PILOT BOAT BANNING  ,Feeder Container,33.76279,-118.26562,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
368159190,LB PILOT POLARIS 3  ,Feeder Container,33.74732,-118.21566,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
636026213,NAVIOS CYAN         ,Feeder Container,33.75478,-118.26294,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
367569830,BARBARA J MULHOLLAND,Feeder Container,33.76359,-118.2569,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,3,4,102.5,High
367113620,SPIRIT ,Feeder Container,33.76044,-118.19214,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Everport,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,2,1,102.4,High
367004260,CABRILLO            ,Feeder Container,33.76754,-118.21688,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
368171390,BROOKS M HAMILTON   ,Feeder Container,33.73087,-118.26196,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,102.3,High
366998840,MILLENIUM MAVERICK  ,Feeder Container,33.76392,-118.25682,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.4,High
367034960,PONO                ,Feeder Container,33.76743,-118.21695,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
368133450,DARRELL HIATT       ,Feeder Container,33.73074,-118.26236,0.1,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,3,3,102.4,High
367395280,CLEAN OCEAN         ,Feeder Container,33.73183,-118.26417,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,101.9,High
368136950,HERCULES            ,Feeder Container,33.74023,-118.27812,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,3,3,102.4,High
366904000,VISION              ,Feeder Container,33.73611,-118.20447,7.3,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,101.9,High
368013040,TODD E PROPHET      ,Feeder Container,33.76084,-118.26694,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,102.4,High
338118674,BAYWATCH19          ,Feeder Container,33.72623,-118.26904,0.1,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,3,1,102.4,High
367396670,Z-THREE             ,Feeder Container,33.76367,-118.257,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,102.4,High
636025124,DORIS OCEAN         ,Feeder Container,33.76292,-118.27659,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,3,1,102.4,High
538011464,SEAWAYS ALACRAN     ,Feeder Container,33.73176,-118.22396,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,4,5,102.4,High
368084540,DELTA TERESA        ,Feeder Container,33.75485,-118.2185,0.0,False,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,102.4,High
367192940,AVALON EXPRESS      ,Feeder Container,33.69424,-118.25765,26.0,True,False,2026-09-13 17:23:39.093305+00:00,2026-09-13,9,6,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,3,1,102.4,High
