date,terminal,month,predicted_turnaround,congestion_level,is_peak_season
2025-07-07,China Shipping,7,93.46360484365798,Moderate,0
2025-07-07,Yang Ming,7,91.46039782215404,Moderate,0
2025-07-07,TraPac,7,89.6821152442073,Moderate,0
2025-07-07,APM Terminals,7,97.59615091307583,Moderate,0
2025-07-08,Everport,7,94.98712650192526,Moderate,0
2025-07-08,China Shipping,7,93.26540789723764,Moderate,0
2025-07-08,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-08,TraPac,7,89.48391829778696,Moderate,0
2025-07-08,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-09,Everport,7,94.98712650192526,Moderate,0
2025-07-09,China Shipping,7,93.26540789723764,Moderate,0
2025-07-09,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-09,TraPac,7,89.48391829778696,Moderate,0
2025-07-09,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-10,Everport,7,94.98712650192526,Moderate,0
2025-07-10,China Shipping,7,93.26540789723764,Moderate,0
2025-07-10,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-10,TraPac,7,89.48391829778696,Moderate,0
2025-07-10,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-11,Everport,7,94.98712650192526,Moderate,0
2025-07-11,China Shipping,7,93.26540789723764,Moderate,0
2025-07-11,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-11,TraPac,7,89.48391829778696,Moderate,0
2025-07-11,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-12,Everport,7,95.00323802581705,Moderate,0
2025-07-12,China Shipping,7,93.28151942112943,Moderate,0
2025-07-12,Yang Ming,7,91.27831239962549,Moderate,0
2025-07-12,TraPac,7,89.50002982167875,Moderate,0
2025-07-12,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-13,Everport,7,95.24363266775097,Moderate,0
2025-07-13,China Shipping,7,93.52191406306335,Moderate,0
2025-07-13,Yang Ming,7,91.49233062454188,Moderate,0
2025-07-13,TraPac,7,89.66355120969205,Moderate,0
2025-07-13,APM Terminals,7,97.53677983627442,Moderate,0
2025-07-14,Everport,7,95.1853234483456,Moderate,0
2025-07-14,China Shipping,7,93.46360484365798,Moderate,0
2025-07-14,Yang Ming,7,91.46039782215404,Moderate,0
2025-07-14,TraPac,7,89.6821152442073,Moderate,0
2025-07-14,APM Terminals,7,97.59615091307583,Moderate,0
2025-07-15,Everport,7,94.98712650192526,Moderate,0
2025-07-15,China Shipping,7,93.26540789723764,Moderate,0
2025-07-15,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-15,TraPac,7,89.48391829778696,Moderate,0
2025-07-15,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-16,Everport,7,94.98712650192526,Moderate,0
2025-07-16,China Shipping,7,93.26540789723764,Moderate,0
2025-07-16,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-16,TraPac,7,89.48391829778696,Moderate,0
2025-07-16,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-17,Everport,7,94.98712650192526,Moderate,0
2025-07-17,China Shipping,7,93.26540789723764,Moderate,0
2025-07-17,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-17,TraPac,7,89.48391829778696,Moderate,0
2025-07-17,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-18,Everport,7,94.98712650192526,Moderate,0
2025-07-18,China Shipping,7,93.26540789723764,Moderate,0
2025-07-18,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-18,TraPac,7,89.48391829778696,Moderate,0
2025-07-18,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-19,Everport,7,95.00323802581705,Moderate,0
2025-07-19,China Shipping,7,93.28151942112943,Moderate,0
2025-07-19,Yang Ming,7,91.27831239962549,Moderate,0
2025-07-19,TraPac,7,89.50002982167875,Moderate,0
2025-07-19,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-20,Everport,7,95.24363266775097,Moderate,0
2025-07-20,China Shipping,7,93.52191406306335,Moderate,0
2025-07-20,Yang Ming,7,91.49233062454188,Moderate,0
2025-07-20,TraPac,7,89.66355120969205,Moderate,0
2025-07-20,APM Terminals,7,97.53677983627442,Moderate,0
2025-07-21,Everport,7,95.1853234483456,Moderate,0
2025-07-21,China Shipping,7,93.46360484365798,Moderate,0
2025-07-21,Yang Ming,7,91.46039782215404,Moderate,0
2025-07-21,TraPac,7,89.6821152442073,Moderate,0
2025-07-21,APM Terminals,7,97.59615091307583,Moderate,0
2025-07-22,Everport,7,94.98712650192526,Moderate,0
2025-07-22,China Shipping,7,93.26540789723764,Moderate,0
2025-07-22,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-22,TraPac,7,89.48391829778696,Moderate,0
2025-07-22,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-23,Everport,7,94.98712650192526,Moderate,0
2025-07-23,China Shipping,7,93.26540789723764,Moderate,0
2025-07-23,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-23,TraPac,7,89.48391829778696,Moderate,0
2025-07-23,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-24,Everport,7,94.98712650192526,Moderate,0
2025-07-24,China Shipping,7,93.26540789723764,Moderate,0
2025-07-24,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-24,TraPac,7,89.48391829778696,Moderate,0
2025-07-24,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-25,Everport,7,94.98712650192526,Moderate,0
2025-07-25,China Shipping,7,93.26540789723764,Moderate,0
2025-07-25,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-25,TraPac,7,89.48391829778696,Moderate,0
2025-07-25,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-26,Everport,7,95.00323802581705,Moderate,0
2025-07-26,China Shipping,7,93.28151942112943,Moderate,0
2025-07-26,Yang Ming,7,91.27831239962549,Moderate,0
2025-07-26,TraPac,7,89.50002982167875,Moderate,0
2025-07-26,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-27,Everport,7,95.24363266775097,Moderate,0
2025-07-27,China Shipping,7,93.52191406306335,Moderate,0
2025-07-27,Yang Ming,7,91.49233062454188,Moderate,0
2025-07-27,TraPac,7,89.66355120969205,Moderate,0
2025-07-27,APM Terminals,7,97.53677983627442,Moderate,0
2025-07-28,Everport,7,95.1853234483456,Moderate,0
2025-07-28,China Shipping,7,93.46360484365798,Moderate,0
2025-07-28,Yang Ming,7,91.46039782215404,Moderate,0
2025-07-28,TraPac,7,89.6821152442073,Moderate,0
2025-07-28,APM Terminals,7,97.59615091307583,Moderate,0
2025-07-29,Everport,7,94.98712650192526,Moderate,0
2025-07-29,China Shipping,7,93.26540789723764,Moderate,0
2025-07-29,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-29,TraPac,7,89.48391829778696,Moderate,0
2025-07-29,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-30,Everport,7,94.98712650192526,Moderate,0
2025-07-30,China Shipping,7,93.26540789723764,Moderate,0
2025-07-30,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-30,TraPac,7,89.48391829778696,Moderate,0
2025-07-30,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-31,Everport,7,94.98712650192526,Moderate,0
2025-07-31,China Shipping,7,93.26540789723764,Moderate,0
2025-07-31,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-31,TraPac,7,89.48391829778696,Moderate,0
2025-07-31,APM Terminals,7,97.2963851943405,Moderate,0
2025-08-01,Everport,8,110.73059144109737,High,1
2025-08-01,China Shipping,8,110.39076475308026,High,1
2025-08-01,Yang Ming,8,109.29746248944413,High,1
2025-08-01,TraPac,8,107.87739546506597,High,1
2025-08-01,APM Terminals,8,110.5547458501523,High,1
2025-08-02,Everport,8,110.74670296498917,High,1
2025-08-02,China Shipping,8,110.40687627697206,High,1
2025-08-02,Yang Ming,8,109.31357401333592,High,1
2025-08-02,TraPac,8,107.89350698895777,High,1
2025-08-02,APM Terminals,8,110.5547458501523,High,1
2025-08-03,Everport,8,110.98709760692309,High,1
2025-08-03,China Shipping,8,110.64727091890597,High,1
2025-08-03,Yang Ming,8,109.52759223825231,High,1
2025-08-03,TraPac,8,108.05702837697106,High,1
2025-08-03,APM Terminals,8,110.79514049208622,High,1
2025-08-04,Everport,8,108.23087168682713,High,1
2025-08-04,China Shipping,8,107.89104499881002,High,1
2025-08-04,Yang Ming,8,106.79774273517388,High,1
2025-08-04,TraPac,8,105.37767571079573,High,1
2025-08-04,APM Terminals,8,108.15659486819705,High,1
2025-08-05,Everport,8,108.03267474040679,High,1
2025-08-05,China Shipping,8,107.69284805238968,High,1
2025-08-05,Yang Ming,8,106.59954578875355,High,1
2025-08-05,TraPac,8,105.17947876437539,High,1
2025-08-05,APM Terminals,8,107.95839792177671,High,1
2025-08-06,Everport,8,108.03267474040679,High,1
2025-08-06,China Shipping,8,107.69284805238968,High,1
2025-08-06,Yang Ming,8,106.59954578875355,High,1
2025-08-06,TraPac,8,105.17947876437539,High,1
2025-08-06,APM Terminals,8,107.95839792177671,High,1
2025-08-07,Everport,8,108.03267474040679,High,1
2025-08-07,China Shipping,8,107.69284805238968,High,1
2025-08-07,Yang Ming,8,106.59954578875355,High,1
2025-08-07,TraPac,8,105.17947876437539,High,1
2025-08-07,APM Terminals,8,107.85682914946172,High,1
2025-08-08,Everport,8,108.03267474040679,High,1
2025-08-08,China Shipping,8,107.69284805238968,High,1
2025-08-08,Yang Ming,8,106.59954578875355,High,1
2025-08-08,TraPac,8,105.17947876437539,High,1
2025-08-08,APM Terminals,8,107.85682914946172,High,1
2025-08-09,Everport,8,108.04878626429858,High,1
2025-08-09,China Shipping,8,107.70895957628147,High,1
2025-08-09,Yang Ming,8,106.61565731264534,High,1
2025-08-09,TraPac,8,105.19559028826718,High,1
2025-08-09,APM Terminals,8,107.85682914946172,High,1
2025-08-10,Everport,8,108.2891809062325,High,1
2025-08-10,China Shipping,8,107.94935421821539,High,1
2025-08-10,Yang Ming,8,106.82967553756173,High,1
2025-08-10,TraPac,8,105.35911167628048,High,1
2025-08-10,APM Terminals,8,108.09722379139563,High,1
2025-08-11,Everport,8,107.50304114338293,High,1
2025-08-11,China Shipping,8,107.16321445536582,High,1
2025-08-11,Yang Ming,8,106.06991219172968,High,1
2025-08-11,TraPac,8,104.64984516735153,High,1
2025-08-11,APM Terminals,8,107.42876432475285,High,1
2025-08-12,Everport,8,107.30484419696259,High,1
2025-08-12,China Shipping,8,106.96501750894548,High,1
2025-08-12,Yang Ming,8,105.87171524530935,High,1
2025-08-12,TraPac,8,104.45164822093119,High,1
2025-08-12,APM Terminals,8,107.23056737833251,High,1
2025-08-13,Everport,8,107.30484419696259,High,1
2025-08-13,China Shipping,8,106.96501750894548,High,1
2025-08-13,Yang Ming,8,105.87171524530935,High,1
2025-08-13,TraPac,8,104.45164822093119,High,1
2025-08-13,APM Terminals,8,107.23056737833251,High,1
2025-08-14,Everport,8,107.30484419696259,High,1
2025-08-14,China Shipping,8,106.96501750894548,High,1
2025-08-14,Yang Ming,8,105.87171524530935,High,1
2025-08-14,TraPac,8,104.45164822093119,High,1
2025-08-14,APM Terminals,8,107.12899860601752,High,1
2025-08-15,Everport,8,107.30484419696259,High,1
2025-08-15,China Shipping,8,106.96501750894548,High,1
2025-08-15,Yang Ming,8,105.87171524530935,High,1
2025-08-15,TraPac,8,104.45164822093119,High,1
2025-08-15,APM Terminals,8,107.12899860601752,High,1
2025-08-16,Everport,8,107.32095572085439,High,1
2025-08-16,China Shipping,8,106.98112903283727,High,1
2025-08-16,Yang Ming,8,105.88782676920114,High,1
2025-08-16,TraPac,8,104.46775974482298,High,1
2025-08-16,APM Terminals,8,107.12899860601752,High,1
2025-08-17,Everport,8,107.5613503627883,High,1
2025-08-17,China Shipping,8,107.22152367477119,High,1
2025-08-17,Yang Ming,8,106.10184499411753,High,1
2025-08-17,TraPac,8,104.63128113283628,High,1
2025-08-17,APM Terminals,8,107.36939324795144,High,1
2025-08-18,Everport,8,107.50304114338293,High,1
2025-08-18,China Shipping,8,107.16321445536582,High,1
2025-08-18,Yang Ming,8,106.06991219172968,High,1
2025-08-18,TraPac,8,104.64984516735153,High,1
2025-08-18,APM Terminals,8,107.42876432475285,High,1
2025-08-19,Everport,8,107.30484419696259,High,1
2025-08-19,China Shipping,8,106.96501750894548,High,1
2025-08-19,Yang Ming,8,105.87171524530935,High,1
2025-08-19,TraPac,8,104.45164822093119,High,1
2025-08-19,APM Terminals,8,107.23056737833251,High,1
2025-08-20,Everport,8,107.30484419696259,High,1
2025-08-20,China Shipping,8,106.96501750894548,High,1
2025-08-20,Yang Ming,8,105.87171524530935,High,1
2025-08-20,TraPac,8,104.45164822093119,High,1
2025-08-20,APM Terminals,8,107.23056737833251,High,1
2025-08-21,Everport,8,107.30484419696259,High,1
2025-08-21,China Shipping,8,106.96501750894548,High,1
2025-08-21,Yang Ming,8,105.87171524530935,High,1
2025-08-21,TraPac,8,104.45164822093119,High,1
2025-08-21,APM Terminals,8,107.12899860601752,High,1
2025-08-22,Everport,8,107.30484419696259,High,1
2025-08-22,China Shipping,8,106.96501750894548,High,1
2025-08-22,Yang Ming,8,105.87171524530935,High,1
2025-08-22,TraPac,8,104.45164822093119,High,1
2025-08-22,APM Terminals,8,107.12899860601752,High,1
2025-08-23,Everport,8,107.32095572085439,High,1
2025-08-23,China Shipping,8,106.98112903283727,High,1
2025-08-23,Yang Ming,8,105.88782676920114,High,1
2025-08-23,TraPac,8,104.46775974482298,High,1
2025-08-23,APM Terminals,8,107.12899860601752,High,1
2025-08-24,Everport,8,107.5613503627883,High,1
2025-08-24,China Shipping,8,107.22152367477119,High,1
2025-08-24,Yang Ming,8,106.10184499411753,High,1
2025-08-24,TraPac,8,104.63128113283628,High,1
2025-08-24,APM Terminals,8,107.36939324795144,High,1
2025-08-25,Everport,8,104.75332284723987,High,1
2025-08-25,China Shipping,8,104.41349615922276,High,1
2025-08-25,Yang Ming,8,103.32019389558663,High,1
2025-08-25,TraPac,8,101.90012687120847,High,1
2025-08-25,APM Terminals,8,104.67904602860979,High,1
2025-08-26,Everport,8,104.55512590081953,High,1
2025-08-26,China Shipping,8,104.21529921280242,High,1
2025-08-26,Yang Ming,8,103.12199694916629,High,1
2025-08-26,TraPac,8,101.70192992478813,High,1
2025-08-26,APM Terminals,8,104.48084908218945,High,1
2025-08-27,Everport,8,104.55512590081953,High,1
2025-08-27,China Shipping,8,104.21529921280242,High,1
2025-08-27,Yang Ming,8,103.12199694916629,High,1
2025-08-27,TraPac,8,101.70192992478813,High,1
2025-08-27,APM Terminals,8,104.48084908218945,High,1
2025-08-28,Everport,8,104.55512590081953,High,1
2025-08-28,China Shipping,8,104.21529921280242,High,1
2025-08-28,Yang Ming,8,103.12199694916629,High,1
2025-08-28,TraPac,8,101.70192992478813,High,1
2025-08-28,APM Terminals,8,104.37928030987446,High,1
2025-08-29,Everport,8,104.55512590081953,High,1
2025-08-29,China Shipping,8,104.21529921280242,High,1
2025-08-29,Yang Ming,8,103.12199694916629,High,1
2025-08-29,TraPac,8,101.70192992478813,High,1
2025-08-29,APM Terminals,8,104.37928030987446,High,1
2025-08-30,Everport,8,104.57123742471133,High,1
2025-08-30,China Shipping,8,104.23141073669422,High,1
2025-08-30,Yang Ming,8,103.13810847305808,High,1
2025-08-30,TraPac,8,101.71804144867993,High,1
2025-08-30,APM Terminals,8,104.37928030987446,High,1
2025-08-31,Everport,8,104.81163206664525,High,1
2025-08-31,China Shipping,8,104.47180537862813,High,1
2025-08-31,Yang Ming,8,103.35212669797447,High,1
2025-08-31,TraPac,8,101.88156283669322,High,1
2025-08-31,APM Terminals,8,104.61967495180838,High,1
2025-09-01,Everport,9,104.75332284723987,High,1
2025-09-01,China Shipping,9,104.41349615922276,High,1
2025-09-01,Yang Ming,9,103.32019389558663,High,1
2025-09-01,TraPac,9,101.90012687120847,High,1
2025-09-01,APM Terminals,9,104.67904602860979,High,1
2025-09-02,Everport,9,104.55512590081953,High,1
2025-09-02,China Shipping,9,104.21529921280242,High,1
2025-09-02,Yang Ming,9,103.12199694916629,High,1
2025-09-02,TraPac,9,101.70192992478813,High,1
2025-09-02,APM Terminals,9,104.48084908218945,High,1
2025-09-03,Everport,9,104.55512590081953,High,1
2025-09-03,China Shipping,9,104.21529921280242,High,1
2025-09-03,Yang Ming,9,103.12199694916629,High,1
2025-09-03,TraPac,9,101.70192992478813,High,1
2025-09-03,APM Terminals,9,104.48084908218945,High,1
2025-09-04,Everport,9,104.55512590081953,High,1
2025-09-04,China Shipping,9,104.21529921280242,High,1
2025-09-04,Yang Ming,9,103.12199694916629,High,1
2025-09-04,TraPac,9,101.70192992478813,High,1
2025-09-04,APM Terminals,9,104.37928030987446,High,1
2025-09-05,Everport,9,104.55512590081953,High,1
2025-09-05,China Shipping,9,104.21529921280242,High,1
2025-09-05,Yang Ming,9,103.12199694916629,High,1
2025-09-05,TraPac,9,101.70192992478813,High,1
2025-09-05,APM Terminals,9,104.37928030987446,High,1
2025-09-06,Everport,9,104.57123742471133,High,1
2025-09-06,China Shipping,9,104.23141073669422,High,1
2025-09-06,Yang Ming,9,103.13810847305808,High,1
2025-09-06,TraPac,9,101.71804144867993,High,1
2025-09-06,APM Terminals,9,104.37928030987446,High,1
2025-09-07,Everport,9,104.81163206664525,High,1
2025-09-07,China Shipping,9,104.47180537862813,High,1
2025-09-07,Yang Ming,9,103.35212669797447,High,1
2025-09-07,TraPac,9,101.88156283669322,High,1
2025-09-07,APM Terminals,9,104.61967495180838,High,1
2025-09-08,Everport,9,104.75332284723987,High,1
2025-09-08,China Shipping,9,104.41349615922276,High,1
2025-09-08,Yang Ming,9,103.32019389558663,High,1
2025-09-08,TraPac,9,101.90012687120847,High,1
2025-09-08,APM Terminals,9,104.67904602860979,High,1
2025-09-09,Everport,9,104.55512590081953,High,1
2025-09-09,China Shipping,9,104.21529921280242,High,1
2025-09-09,Yang Ming,9,103.12199694916629,High,1
2025-09-09,TraPac,9,101.70192992478813,High,1
2025-09-09,APM Terminals,9,104.48084908218945,High,1
2025-09-10,Everport,9,104.55512590081953,High,1
2025-09-10,China Shipping,9,104.21529921280242,High,1
2025-09-10,Yang Ming,9,103.12199694916629,High,1
2025-09-10,TraPac,9,101.70192992478813,High,1
2025-09-10,APM Terminals,9,104.48084908218945,High,1
2025-09-11,Everport,9,104.55512590081953,High,1
2025-09-11,China Shipping,9,104.21529921280242,High,1
2025-09-11,Yang Ming,9,103.12199694916629,High,1
2025-09-11,TraPac,9,101.70192992478813,High,1
2025-09-11,APM Terminals,9,104.37928030987446,High,1
2025-09-12,Everport,9,104.55512590081953,High,1
2025-09-12,China Shipping,9,104.21529921280242,High,1
2025-09-12,Yang Ming,9,103.12199694916629,High,1
2025-09-12,TraPac,9,101.70192992478813,High,1
2025-09-12,APM Terminals,9,104.37928030987446,High,1
2025-09-13,Everport,9,104.57123742471133,High,1
2025-09-13,China Shipping,9,104.23141073669422,High,1
2025-09-13,Yang Ming,9,103.13810847305808,High,1
2025-09-13,TraPac,9,101.71804144867993,High,1
2025-09-13,APM Terminals,9,104.37928030987446,High,1
2025-09-14,Everport,9,104.81163206664525,High,1
2025-09-14,China Shipping,9,104.47180537862813,High,1
2025-09-14,Yang Ming,9,103.35212669797447,High,1
2025-09-14,TraPac,9,101.88156283669322,High,1
2025-09-14,APM Terminals,9,104.61967495180838,High,1
2025-09-15,Everport,9,104.75332284723987,High,1
2025-09-15,China Shipping,9,104.41349615922276,High,1
2025-09-15,Yang Ming,9,103.32019389558663,High,1
2025-09-15,TraPac,9,101.90012687120847,High,1
2025-09-15,APM Terminals,9,104.67904602860979,High,1
2025-09-16,Everport,9,104.55512590081953,High,1
2025-09-16,China Shipping,9,104.21529921280242,High,1
2025-09-16,Yang Ming,9,103.12199694916629,High,1
2025-09-16,TraPac,9,101.70192992478813,High,1
2025-09-16,APM Terminals,9,104.48084908218945,High,1
2025-09-17,Everport,9,104.55512590081953,High,1
2025-09-17,China Shipping,9,104.21529921280242,High,1
2025-09-17,Yang Ming,9,103.12199694916629,High,1
2025-09-17,TraPac,9,101.70192992478813,High,1
2025-09-17,APM Terminals,9,104.48084908218945,High,1
2025-09-18,Everport,9,104.55512590081953,High,1
2025-09-18,China Shipping,9,104.21529921280242,High,1
2025-09-18,Yang Ming,9,103.12199694916629,High,1
2025-09-18,TraPac,9,101.70192992478813,High,1
2025-09-18,APM Terminals,9,104.37928030987446,High,1
2025-09-19,Everport,9,104.55512590081953,High,1
2025-09-19,China Shipping,9,104.21529921280242,High,1
2025-09-19,Yang Ming,9,103.12199694916629,High,1
2025-09-19,TraPac,9,101.70192992478813,High,1
2025-09-19,APM Terminals,9,104.37928030987446,High,1
2025-09-20,Everport,9,104.57123742471133,High,1
2025-09-20,China Shipping,9,104.23141073669422,High,1
2025-09-20,Yang Ming,9,103.13810847305808,High,1
2025-09-20,TraPac,9,101.71804144867993,High,1
2025-09-20,APM Terminals,9,104.37928030987446,High,1
2025-09-21,Everport,9,104.81163206664525,High,1
2025-09-21,China Shipping,9,104.47180537862813,High,1
2025-09-21,Yang Ming,9,103.35212669797447,High,1
2025-09-21,TraPac,9,101.88156283669322,High,1
2025-09-21,APM Terminals,9,104.61967495180838,High,1
2025-09-22,Everport,9,104.75332284723987,High,1
2025-09-22,China Shipping,9,104.41349615922276,High,1
2025-09-22,Yang Ming,9,103.32019389558663,High,1
2025-09-22,TraPac,9,101.90012687120847,High,1
2025-09-22,APM Terminals,9,104.67904602860979,High,1
2025-09-23,Everport,9,104.55512590081953,High,1
2025-09-23,China Shipping,9,104.21529921280242,High,1
2025-09-23,Yang Ming,9,103.12199694916629,High,1
2025-09-23,TraPac,9,101.70192992478813,High,1
2025-09-23,APM Terminals,9,104.48084908218945,High,1
2025-09-24,Everport,9,104.55512590081953,High,1
2025-09-24,China Shipping,9,104.21529921280242,High,1
2025-09-24,Yang Ming,9,103.12199694916629,High,1
2025-09-24,TraPac,9,101.70192992478813,High,1
2025-09-24,APM Terminals,9,104.48084908218945,High,1
2025-09-25,Everport,9,104.55512590081953,High,1
2025-09-25,China Shipping,9,104.21529921280242,High,1
2025-09-25,Yang Ming,9,103.12199694916629,High,1
2025-09-25,TraPac,9,101.70192992478813,High,1
2025-09-25,APM Terminals,9,104.37928030987446,High,1
2025-09-26,Everport,9,104.55512590081953,High,1
2025-09-26,China Shipping,9,104.21529921280242,High,1
2025-09-26,Yang Ming,9,103.12199694916629,High,1
2025-09-26,TraPac,9,101.70192992478813,High,1
2025-09-26,APM Terminals,9,104.37928030987446,High,1
2025-09-27,Everport,9,104.57123742471133,High,1
2025-09-27,China Shipping,9,104.23141073669422,High,1
2025-09-27,Yang Ming,9,103.13810847305808,High,1
2025-09-27,TraPac,9,101.71804144867993,High,1
2025-09-27,APM Terminals,9,104.37928030987446,High,1
2025-09-28,Everport,9,104.81163206664525,High,1
2025-09-28,China Shipping,9,104.47180537862813,High,1
2025-09-28,Yang Ming,9,103.35212669797447,High,1
2025-09-28,TraPac,9,101.88156283669322,High,1
2025-09-28,APM Terminals,9,104.61967495180838,High,1
2025-09-29,Everport,9,104.75332284723987,High,1
2025-09-29,China Shipping,9,104.41349615922276,High,1
2025-09-29,Yang Ming,9,103.32019389558663,High,1
2025-09-29,TraPac,9,101.90012687120847,High,1
2025-09-29,APM Terminals,9,104.67904602860979,High,1
2025-09-30,Everport,9,104.55512590081953,High,1
2025-09-30,China Shipping,9,104.21529921280242,High,1
2025-09-30,Yang Ming,9,103.12199694916629,High,1
2025-09-30,TraPac,9,101.70192992478813,High,1
2025-09-30,APM Terminals,9,104.48084908218945,High,1
2025-10-01,Everport,10,104.55512590081953,High,1
2025-10-01,China Shipping,10,104.21529921280242,High,1
2025-10-01,Yang Ming,10,103.12199694916629,High,1
2025-10-01,TraPac,10,101.70192992478813,High,1
2025-10-01,APM Terminals,10,104.48084908218945,High,1
2025-10-02,Everport,10,104.55512590081953,High,1
2025-10-02,China Shipping,10,104.21529921280242,High,1
2025-10-02,Yang Ming,10,103.12199694916629,High,1
2025-10-02,TraPac,10,101.70192992478813,High,1
2025-10-02,APM Terminals,10,104.37928030987446,High,1
2025-10-03,Everport,10,104.55512590081953,High,1
2025-10-03,China Shipping,10,104.21529921280242,High,1
2025-10-03,Yang Ming,10,103.12199694916629,High,1
2025-10-03,TraPac,10,101.70192992478813,High,1
2025-10-03,APM Terminals,10,104.37928030987446,High,1
2025-10-04,Everport,10,104.57123742471133,High,1
2025-10-04,China Shipping,10,104.23141073669422,High,1
2025-10-04,Yang Ming,10,103.13810847305808,High,1
2025-10-04,TraPac,10,101.71804144867993,High,1
2025-10-04,APM Terminals,10,104.37928030987446,High,1
2025-10-05,Everport,10,104.81163206664525,High,1
2025-10-05,China Shipping,10,104.47180537862813,High,1
2025-10-05,Yang Ming,10,103.35212669797447,High,1
2025-10-05,TraPac,10,101.88156283669322,High,1
2025-10-05,APM Terminals,10,104.61967495180838,High,1
2025-10-06,Everport,10,104.75332284723987,High,1
2025-10-06,China Shipping,10,104.41349615922276,High,1
2025-10-06,Yang Ming,10,103.32019389558663,High,1
2025-10-06,TraPac,10,101.90012687120847,High,1
2025-10-06,APM Terminals,10,104.67904602860979,High,1
2025-10-07,Everport,10,104.55512590081953,High,1
2025-10-07,China Shipping,10,104.21529921280242,High,1
2025-10-07,Yang Ming,10,103.12199694916629,High,1
2025-10-07,TraPac,10,101.70192992478813,High,1
2025-10-07,APM Terminals,10,104.48084908218945,High,1
2025-10-08,Everport,10,104.55512590081953,High,1
2025-10-08,China Shipping,10,104.21529921280242,High,1
2025-10-08,Yang Ming,10,103.12199694916629,High,1
2025-10-08,TraPac,10,101.70192992478813,High,1
2025-10-08,APM Terminals,10,104.48084908218945,High,1
2025-10-09,Everport,10,104.55512590081953,High,1
2025-10-09,China Shipping,10,104.21529921280242,High,1
2025-10-09,Yang Ming,10,103.12199694916629,High,1
2025-10-09,TraPac,10,101.70192992478813,High,1
2025-10-09,APM Terminals,10,104.37928030987446,High,1
2025-10-10,Everport,10,104.55512590081953,High,1
2025-10-10,China Shipping,10,104.21529921280242,High,1
2025-10-10,Yang Ming,10,103.12199694916629,High,1
2025-10-10,TraPac,10,101.70192992478813,High,1
2025-10-10,APM Terminals,10,104.37928030987446,High,1
2025-10-11,Everport,10,104.57123742471133,High,1
2025-10-11,China Shipping,10,104.23141073669422,High,1
2025-10-11,Yang Ming,10,103.13810847305808,High,1
2025-10-11,TraPac,10,101.71804144867993,High,1
2025-10-11,APM Terminals,10,104.37928030987446,High,1
2025-10-12,Everport,10,104.81163206664525,High,1
2025-10-12,China Shipping,10,104.47180537862813,High,1
2025-10-12,Yang Ming,10,103.35212669797447,High,1
2025-10-12,TraPac,10,101.88156283669322,High,1
2025-10-12,APM Terminals,10,104.61967495180838,High,1
2025-10-13,Everport,10,104.75332284723987,High,1
2025-10-13,China Shipping,10,104.41349615922276,High,1
2025-10-13,Yang Ming,10,103.32019389558663,High,1
2025-10-13,TraPac,10,101.90012687120847,High,1
2025-10-13,APM Terminals,10,104.67904602860979,High,1
2025-10-14,Everport,10,104.55512590081953,High,1
2025-10-14,China Shipping,10,104.21529921280242,High,1
2025-10-14,Yang Ming,10,103.12199694916629,High,1
2025-10-14,TraPac,10,101.70192992478813,High,1
2025-10-14,APM Terminals,10,104.48084908218945,High,1
2025-10-15,Everport,10,104.55512590081953,High,1
2025-10-15,China Shipping,10,104.21529921280242,High,1
2025-10-15,Yang Ming,10,103.12199694916629,High,1
2025-10-15,TraPac,10,101.70192992478813,High,1
2025-10-15,APM Terminals,10,104.48084908218945,High,1
2025-10-16,Everport,10,104.55512590081953,High,1
2025-10-16,China Shipping,10,104.21529921280242,High,1
2025-10-16,Yang Ming,10,103.12199694916629,High,1
